landslide_id,lat,lon,event_date,landslide_category,country
23916352,27.96216117,83.05240785000001,2018-09-01,landslide,Nepal
23916354,11.16100669,76.12754727,2018-09-03,landslide,India
23916320,26.1062,91.8717,2015-07-25,landslide,India
23916358,32.34525044,76.52057023,2018-09-26,landslide,India
23916360,33.33480589,75.19625509000001,2018-09-23,landslide,India
23916365,32.55707007,76.12318339,2018-09-23,landslide,India
23916359,32.99132714,75.19803943999999,2018-09-23,landslide,India
23916586,30.9206,78.3276,2011-05-31,landslide,India
23916580,31.1054,77.1727,2010-07-25,landslide,India
23916593,28.2001,85.4611,2015-04-28,mudslide,Nepal
23916632,28.1901,83.6972,2011-08-22,landslide,Nepal
23916630,28.2741,83.7417,2013-08-09,landslide,Nepal
23916640,27.04,88.264,2009-07-22,landslide,India
23916651,27.3167,86.5,2011-07-03,landslide,Nepal
23916598,33.1078,74.7756,2015-08-06,landslide,India
23916605,31.10587659,77.17798484999999,2011-07-12,landslide,India
23916627,32.7327,74.8556,2011-08-11,landslide,India
23916601,28.2631,84.2461,2015-07-05,landslide,Nepal
23916614,31.6817,77.1209,2015-12-07,rock_fall,India
23916647,28.2912,83.9422,2014-06-30,landslide,Nepal
23916654,26.1662,91.7138,2013-05-11,landslide,India
23916660,34.9354,73.8295,2015-10-26,unknown,Pakistan
23916663,26.0481,94.4619,2013-08-04,landslide,India
23916658,28.02,84.96,2010-07-16,landslide,Nepal
23916653,30.3056,79.3286,2013-07-24,landslide,India
23916666,24.6997,85.6285,2016-06-05,rock_fall,India
23916669,29.29558605,79.54043078000001,2010-09-18,landslide,India
23916672,31.4161,77.4153,2010-09-19,landslide,India
23916674,29.5089,81.6693,2015-06-29,landslide,Nepal
23916682,27.6788,85.514,2015-08-07,mudslide,Nepal
23916684,33.0086,74.9426,2014-09-04,rock_fall,India
23916698,27.1748,88.6458,2012-06-07,landslide,India
23916704,15.4123,74.2664,2013-07-03,landslide,India
23916709,27.737,84.6073,2014-08-14,landslide,Nepal
23916737,29.1145,81.6865,2013-06-18,landslide,Nepal
23916717,27.8987,84.5386,2016-10-05,landslide,Nepal
23916712,29.9964,80.201,2013-07-28,mudslide,India
23916725,29.5687,82.2837,2016-07-16,landslide,Nepal
23916728,25.2568,92.3825,2015-08-19,landslide,India
23916736,27.8835,96.9262,2015-08-16,landslide,India
23916729,19.2046,84.1917,2014-10-12,landslide,India
23916747,10.3018,77.1711,2009-11-08,landslide,India
23916749,22.4254,91.8022,2015-07-26,landslide,Bangladesh
23916763,27.3172,86.5,2012-08-28,landslide,Nepal
23916752,26.1295,91.7056,2014-09-22,landslide,India
23916770,27.4503,87.74,2016-08-09,landslide,Nepal
23916754,32.2237,76.3369,2014-08-08,landslide,India
23916764,27.167,88.3652,2010-08-20,complex,India
23916774,26.19037705,91.77306002,2017-07-10,landslide,India
23916786,34.1802,74.2718,2011-04-17,landslide,India
23916791,30.365,78.0641,2010-08-26,landslide,India
23916772,25.6127,96.2961,2016-05-23,landslide,Myanmar
23916801,31.6223,78.0193,2013-06-17,landslide,India
23916802,27.6072,86.9985,2009-08-20,landslide,Nepal
23916805,27.3746,88.7648,2009-08-26,landslide,India
23916831,25.6633,94.4703,2010-10-08,complex,India
23916813,32.9522,75.1533,2012-12-11,mudslide,India
23916814,25.5718,94.1211,2010-08-21,landslide,India
23916809,31.5216,78.1346,2014-08-20,landslide,India
23916837,27.8324,84.5512,2016-07-23,landslide,Nepal
23916841,34.3427,73.4359,2014-03-19,mudslide,Pakistan
23916816,26.1963,91.8074,2016-07-14,landslide,India
23916830,24.1077,94.0396,2015-08-01,landslide,India
23916827,32.351,77.2234,2009-09-03,landslide,India
23916843,27.8426,85.3418,2015-08-28,landslide,Nepal
23916856,28.6363,77.3957,2015-01-05,other,India
23916865,29.346,81.0083,2015-08-10,landslide,Nepal
23916858,33.3308,75.1774,2011-02-16,landslide,India
23916869,34.0952,73.4942,2010-02-09,landslide,Pakistan
23916867,26.9865,87.8982,2015-09-05,landslide,Nepal
23916870,29.2409,95.9761,2012-06-06,landslide,India
23916863,36.1736,74.3001,2010-09-07,landslide,Pakistan
23916878,29.3802,79.4633,2013-07-12,mudslide,India
23916903,33.6296,74.5264,2016-07-02,landslide,India
23916884,26.99195749,88.42280921,2011-07-17,landslide,India
23916879,21.38070054,92.01072983,2012-06-24,landslide,Bangladesh
23916920,31.9906,76.7907,2013-07-06,landslide,India
23916927,11.3432,76.8285,2015-11-07,rock_fall,India
23916934,27.8178,84.4443,2016-06-27,landslide,Nepal
23916939,27.7223,83.4763,2010-06-30,landslide,Nepal
23916935,28.1321,84.4723,2016-07-01,landslide,Nepal
23916946,27.6991,84.4179,2011-07-02,landslide,Nepal
23916940,30.4521,78.754,2013-07-27,landslide,India
23916941,28.0401,83.8901,2010-08-25,landslide,Nepal
23916956,27.8916,85.5036,2010-09-02,landslide,Nepal
23916958,35.7497,71.7059,2015-02-25,landslide,Pakistan
23916957,28.3962,83.2549,2013-09-02,landslide,Nepal
23916965,26.159,91.8178,2014-09-22,landslide,India
23916963,30.742,78.4543,2013-08-18,landslide,India
23916966,33.3551,74.5128,2014-09-06,landslide,India
23916974,35.31194721,76.31257094,2011-07-31,landslide,Pakistan
23916967,26.72,95.029,2013-07-01,landslide,India
23916969,16.94054188,73.46485294,2010-07-25,landslide,India
23916979,27.3736,88.7323,2013-09-07,landslide,India
23916980,28.4202,84.8996,2015-05-03,landslide,Nepal
23916978,14.8009,74.118,2016-10-11,landslide,India
23916981,27.1861,87.1305,2016-07-24,landslide,Nepal
23916992,11.4991,76.4949,2013-06-25,landslide,India
23916986,25.1718,93.123,2009-08-27,landslide,India
23917007,30.5728,77.6521,2013-06-16,landslide,India
23917001,27.0736,88.4779,2009-08-20,landslide,India
23916998,27.5205,89.7466,2012-09-14,landslide,Bhutan
23917009,16.93911427,73.4745894,2010-07-24,mudslide,India
23917008,29.33,80.1,2008-07-18,landslide,India
23917017,30.81507336,78.2242533,2011-06-29,landslide,India
23917022,31.703,76.936,2013-07-07,mudslide,India
23917029,26.1868,91.6739,2015-09-01,rock_fall,India
23917020,28.178,83.6987,2011-07-14,landslide,Nepal
23917042,29.0834,81.5834,2010-08-30,landslide,Nepal
23917031,12.8277,75.0772,2010-07-21,landslide,India
23917050,15.3739,73.8911,2016-06-23,rock_fall,India
23917075,28.1631,85.9834,2012-05-01,landslide,China
23917077,27.5002,86.5833,2012-09-17,landslide,Nepal
23917052,31.9563,77.1135,2015-07-26,landslide,India
23917056,30.306,78.0648,2016-05-22,rock_fall,India
23917079,30.1642,78.2936,2016-07-17,landslide,India
23917081,32.9913,75.1915,2013-08-07,landslide,India
23917101,15.4951,73.8288,2014-05-22,landslide,India
23917083,28.0022,85.133,2016-06-29,landslide,Nepal
23917105,25.0634,94.3415,2015-07-31,mudslide,India
23917094,27.0257,88.4301,2015-06-17,landslide,India
23917106,27.8884,85.2118,2015-08-29,landslide,Nepal
23917087,26.5836,93.0038,2011-07-24,landslide,India
23917116,27.8852,83.6275,2013-07-22,landslide,Nepal
23917117,35.6825,71.7675,2016-07-19,landslide,Pakistan
23917108,24.837,93.9128,2010-10-08,landslide,India
23917123,28.2636,83.9724,2011-07-19,landslide,Nepal
23917120,20.8482,92.4524,2010-10-07,landslide,Myanmar
23917114,18.2733,83.0645,2010-10-31,landslide,India
23917132,28.2465,85.3644,2016-06-28,landslide,Nepal
23917137,27.1032,93.6884,2011-07-19,landslide,India
23917141,35.3526,74.8683,2010-07-29,landslide,Pakistan
23917125,27.1954,88.6115,2009-09-17,landslide,India
23917165,30.4008,79.0278,2010-09-03,landslide,India
23917142,22.2092,92.1868,2015-08-20,landslide,Bangladesh
23917159,28.2826,83.7508,2013-08-06,landslide,Nepal
23917167,27.2317,86.822,2011-07-19,landslide,Nepal
23917166,27.13862165,88.22551799,2011-08-23,landslide,India
23917182,28.2568,85.3679,2016-09-11,unknown,Nepal
23917202,12.89307458,74.88567316999999,2010-06-27,landslide,India
23917205,33.7732,74.1011,2015-03-15,mudslide,India
23917217,26.8546,88.3373,2012-07-19,landslide,India
23917224,10.007,76.7105,2012-08-17,landslide,India
23917174,27.163,94.0,2008-08-14,landslide,India
23917229,36.8532,75.4377,2015-07-27,landslide,China
23917191,32.3665,77.0857,2013-10-11,landslide,India
23917190,33.9639,74.9597,2012-09-17,landslide,India
23917192,30.1454,78.6007,2010-09-18,landslide,India
23917210,34.0887,74.0227,2010-10-21,landslide,India
23917240,27.9586,84.2805,2009-07-02,landslide,Nepal
23917256,27.7657,84.4694,2016-01-28,landslide,Nepal
23917251,36.3085,74.8219,2010-05-15,landslide,Pakistan
23917227,28.7956,82.2314,2011-07-15,landslide,Nepal
23917254,31.5583,95.2747,2016-05-11,landslide,China
23917270,34.6651,73.961,2014-03-18,landslide,India
23917284,31.5041,77.9521,2010-07-07,landslide,India
23917266,27.20517346,86.65683342,2011-07-03,landslide,Nepal
23917265,27.86624658,84.63118672,2010-09-17,landslide,Nepal
23917280,30.3799,78.4862,2015-07-11,landslide,India
23917315,29.913,79.3532,2011-12-10,landslide,India
23917316,26.74452462,88.40011958999999,2009-08-16,landslide,India
23917294,28.1737,94.7596,2015-08-18,landslide,India
23917277,25.6263,94.1057,2015-08-20,landslide,India
23917319,26.888,88.2796,2016-10-15,landslide,India
23917323,11.2695,76.2227,2009-09-19,landslide,India
23917344,29.38720379,79.46145342,2018-08-25,landslide,India
23917345,11.67186116,75.96235435,2018-09-19,landslide,India
23917346,11.65193314,76.00514552,2018-09-16,landslide,India
23917333,29.722,80.5118,2013-06-17,landslide,Nepal
23917324,18.3978,73.5086,2016-08-03,landslide,India
23917342,27.54255403,88.62957834,2018-09-17,landslide,India
23917326,23.8447,93.0514,2015-08-26,mudslide,India
23917358,10.57211238,76.38600783999999,2018-08-08,landslide,India
23917360,27.49532869,88.5364844,2018-09-14,landslide,India
23917373,28.29658406,84.38187226,2018-09-13,landslide,Nepal
23917355,27.01454392,88.43616784,2018-09-13,landslide,India
23917412,18.10936157,73.58420319999999,2021-07-22,debris_flow,India
23917356,32.22681803,76.32377459,2018-09-13,other,India
23917577,28.28,83.55,2009-09-20,mudslide,Nepal
23917578,34.1114,77.5874,2010-08-06,mudslide,India
23917362,27.45377772,88.52426485999999,2018-09-14,landslide,India
23917361,27.71646253,88.55668313,2018-09-14,landslide,India
23917593,35.567,71.7986,2015-05-17,landslide,Pakistan
23917594,25.5498,92.0757,2012-06-13,landslide,India
23917599,26.88405686,88.28087032,2009-08-20,landslide,India
23917588,25.5772,91.8666,2014-09-23,landslide,India
23917590,16.94057232,73.46476376999999,2010-07-26,landslide,India
23917630,30.7395,77.2847,2012-08-24,landslide,India
23917601,27.3425,88.2426,2013-09-01,landslide,India
23917603,11.3237,76.9101,2015-11-07,rock_fall,India
23917605,29.5477,79.3211,2010-09-19,landslide,India
23917633,29.3167,81.5833,2013-06-18,landslide,Nepal
23917646,33.3376,75.1922,2015-02-26,landslide,India
23917661,26.1844,91.7896,2014-06-26,landslide,India
23917629,28.2324,83.0006,2016-07-04,mudslide,Nepal
23917657,28.1836,82.8643,2016-07-22,landslide,Nepal
23917627,25.70223725,94.04619681,2010-08-13,landslide,India
23917651,26.3185,94.5247,2016-06-14,landslide,India
23917662,34.2607,75.4446,2015-05-30,landslide,India
23917676,31.1066,77.209,2012-07-05,landslide,India
23917658,32.2108,76.2833,2013-06-12,landslide,India
23917677,25.6237,94.1136,2015-08-12,mudslide,India
23917680,33.1595,75.8011,2010-02-06,landslide,India
23917672,32.5764,75.8466,2011-08-27,landslide,India
23917663,34.0823,74.056,2014-03-11,landslide,India
23917682,34.11901266,73.87646407,2010-07-29,landslide,Pakistan
23917715,27.6363,86.2326,2014-08-08,landslide,Nepal
23917709,35.2227,72.4258,2010-08-08,landslide,Pakistan
23917718,31.13,77.09,2008-08-08,landslide,India
23917764,28.4763,83.5309,2010-07-26,landslide,Nepal
23917741,37.56106267,70.42633454999999,2010-05-17,landslide,Afghanistan
23917765,26.49349035,91.72137514,2015-09-01,landslide,India
23917743,23.7527,92.694,2010-09-16,landslide,India
23917773,29.6491,94.3615,2011-06-13,landslide,China
23917767,27.21782272,89.51924545,2010-07-13,complex,Bhutan
23917785,35.6562,74.9448,2011-04-17,complex,Pakistan
23917768,34.8482,73.5651,2015-10-26,landslide,Pakistan
23917775,27.5072,86.1424,2016-07-18,landslide,Nepal
23917782,9.8232,77.1498,2012-08-17,landslide,India
23917792,25.67,94.1066,2008-08-29,complex,India
23917797,16.5157,80.6525,2010-08-31,landslide,India
23917796,28.2318,82.3527,2013-07-19,landslide,Nepal
23917801,31.8833,78.6167,2009-09-10,landslide,India
23917812,24.9356,93.8443,2010-07-31,landslide,India
23917828,16.9214,73.593,2013-06-25,mudslide,India
23917835,35.359,74.8686,2015-10-26,landslide,Pakistan
23917811,11.338,76.8806,2012-10-21,landslide,India
23917837,31.0722,77.1402,2013-07-02,landslide,India
23917805,34.1482,77.5971,2010-08-06,landslide,India
23917804,35.1148,73.0068,2014-03-09,landslide,Pakistan
23917814,30.9086,77.1103,2010-09-19,landslide,India
23917862,30.895,77.089,2008-12-21,rock_fall,India
23917853,32.7571,77.4138,2010-08-04,landslide,India
23917836,30.6494,79.5269,2015-08-15,landslide,India
23917864,23.7131,92.7362,2015-06-19,landslide,India
23917847,27.7625,83.5165,2016-07-25,landslide,Nepal
23917886,25.6219,96.2887,2016-04-02,landslide,Myanmar
23917890,28.2632,83.3482,2013-09-03,landslide,Nepal
23917894,16.5676,73.6608,2010-07-22,landslide,India
23917895,31.1003,77.1751,2015-07-26,landslide,India
23917896,32.6175,75.6157,2015-08-20,landslide,India
23917899,29.1917,80.8708,2009-08-18,landslide,Nepal
23917903,31.0358,78.8578,2015-08-01,rock_fall,India
23917897,25.1416,92.3807,2015-08-19,landslide,India
23917909,23.73478778,92.72124394,2009-10-05,landslide,India
23917911,26.1961,91.7825,2016-06-22,mudslide,India
23917916,31.7099,76.933,2011-07-10,landslide,India
23917931,29.3559,81.3097,2008-12-25,mudslide,Nepal
23917929,35.3599,73.9791,2010-08-11,landslide,Pakistan
23917937,30.2853,78.9829,2012-09-14,landslide,India
23917915,25.0728,92.3636,2015-08-19,landslide,India
23917922,15.3826,73.9239,2012-09-01,landslide,India
23917917,27.1758,88.5294,2016-01-14,rock_fall,India
23917951,27.7923,84.7001,2012-09-18,landslide,Nepal
23917962,34.4332,76.2851,2013-08-01,landslide,India
23917925,30.9012,77.0958,2010-08-14,landslide,India
23917968,16.5141,80.6053,2010-08-26,complex,India
23917932,28.6985,82.7065,2014-08-15,landslide,Nepal
23917938,21.23967983,92.19314477,2010-06-15,landslide,Bangladesh
23917969,9.8988,76.3902,2010-09-24,landslide,India
23917940,34.27950832,77.59998914,2012-06-08,landslide,India
23917985,26.89,88.28,2008-06-29,landslide,India
23917943,30.5345,79.0853,2013-10-18,landslide,India
23917941,34.258,75.4189,2015-07-24,landslide,India
23917982,30.3822,78.0949,2013-07-31,landslide,India
23917989,34.0786,74.3836,2015-03-15,landslide,India
23917997,26.8797,87.9172,2015-09-03,landslide,Nepal
23917990,31.7083,76.9316,2011-08-07,landslide,India
23917978,34.4002,74.2798,2016-04-04,landslide,India
23917998,30.9936,78.4594,2014-08-18,landslide,India
23918039,19.19,73.009,2016-06-21,landslide,India
23918045,32.3237,77.1935,2011-07-08,landslide,India
23918000,19.3379,73.7767,2013-07-25,rock_fall,India
23918007,25.1604,93.6795,2012-03-04,landslide,India
23918035,21.4384,92.0082,2010-06-15,landslide,Bangladesh
23918055,9.8306,76.9408,2011-06-02,landslide,India
23918047,34.2601,75.4466,2013-08-13,landslide,India
23918062,32.9961,75.1994,2015-08-08,landslide,India
23918057,30.2485,78.8847,2010-07-06,landslide,India
23918061,12.7796,75.5844,2010-10-03,landslide,India
23918069,28.0054,82.68,2014-06-19,landslide,Nepal
23918088,27.777,85.3717,2008-09-11,landslide,Nepal
23918071,25.7713,93.8067,2011-08-13,mudslide,India
23918073,27.0875,88.6556,2015-06-30,landslide,India
23918090,31.6916,76.5102,2015-08-09,rock_fall,India
23918079,22.3513,91.8295,2015-07-27,landslide,Bangladesh
23918094,27.05374234,88.42572376000001,2011-07-19,landslide,India
23918097,29.7911,80.058,2010-09-19,landslide,India
23918099,33.9445,74.799,2015-03-30,landslide,India
23918103,35.0148,75.6213,2010-08-07,landslide,Pakistan
23918105,31.0215,77.1038,2010-09-22,landslide,India
23918104,27.6661,86.0332,2010-08-02,mudslide,Nepal
23918115,26.1044,91.7082,2014-09-22,landslide,India
23918127,37.5773,71.7041,2015-07-16,mudslide,Tajikistan
23918107,31.46626719,76.86927482,2015-12-29,complex,India
23918106,27.7768,85.8888,2015-07-16,landslide,Nepal
23918109,24.8063,93.9482,2011-07-06,landslide,India
23918116,15.2932,74.1447,2011-06-19,landslide,India
23918154,29.8901,95.5728,2013-07-06,mudslide,China
23918150,29.6131,79.494,2010-09-19,landslide,India
23918161,24.9786,93.5027,2010-07-29,landslide,India
23918177,34.3951,75.6233,2010-05-17,landslide,India
23918170,15.3904,73.8182,2015-07-25,landslide,India
23918128,27.7,92.8,2009-08-12,landslide,India
23918131,25.5098,93.8794,2015-07-22,landslide,India
23918158,35.192,76.2579,2010-09-07,landslide,Pakistan
23918139,34.7414,71.8631,2016-06-29,landslide,Pakistan
23918168,28.299,84.0366,2010-07-11,landslide,Nepal
23918187,15.6365,74.1158,2013-10-06,landslide,India
23918192,26.1226,91.7162,2012-06-22,landslide,India
23918178,16.0781,78.8743,2016-07-23,rock_fall,India
23918201,31.5007,78.1758,2016-07-17,landslide,India
23918197,28.1046,84.6634,2015-07-03,landslide,Nepal
23918203,16.1078,73.7167,2011-07-22,landslide,India
23918217,34.2101,74.3445,2011-04-06,landslide,India
23918224,27.6454,84.125,2011-07-06,landslide,Nepal
23918226,30.0718,80.2369,2013-07-19,landslide,India
23918228,27.6063,87.2196,2010-06-30,landslide,Nepal
23918233,27.8196,85.2114,2013-06-18,landslide,Nepal
23918210,31.8795,76.9161,2013-07-07,landslide,India
23918213,24.6005,92.3814,2010-06-03,landslide,India
23918209,30.7864,78.616,2015-08-15,landslide,India
23918211,28.2317,84.8756,2016-07-04,landslide,Nepal
23918235,35.8975,75.52,2008-08-05,landslide,Pakistan
23918282,30.4041,79.3276,2013-07-25,landslide,India
23918266,27.44,92.2833,2011-08-12,landslide,India
23918244,27.5799,91.8569,2016-04-22,landslide,India
23918260,9.9147,77.011,2013-08-04,landslide,India
23918258,28.1038,85.0548,2012-03-01,landslide,Nepal
23918286,34.0968,74.4117,2015-03-15,landslide,India
23918241,29.3833,81.3167,2008-08-29,landslide,Nepal
23918294,24.6596,93.9784,2008-06-09,landslide,India
23918299,19.0263,72.8676,2013-07-10,landslide,India
23918303,25.8266,94.1497,2013-10-05,mudslide,India
23918284,26.2083,94.5438,2013-08-04,landslide,India
23918315,20.8486,92.4504,2010-05-24,mudslide,Myanmar
23918330,21.0853,92.1414,2015-06-27,landslide,Bangladesh
23918324,29.11916258,81.06654395000001,2008-09-21,landslide,Nepal
23918332,27.3824,86.0567,2011-09-17,landslide,Nepal
23918337,27.8997,93.3497,2010-04-02,mudslide,India
23918339,25.6167,96.3167,2010-07-15,landslide,Myanmar
23918595,26.3221,80.4703,2016-07-13,mudslide,India
23918604,10.077,76.322,2012-10-22,landslide,India
23918630,28.1281,83.3841,2015-11-11,landslide,Nepal
23918581,33.5808,74.9035,2011-04-19,landslide,India
23918590,31.43714183,78.23568806,2010-10-14,landslide,India
23918347,27.6264,83.3789,2011-07-01,landslide,Nepal
23918641,33.2412,75.2382,2012-08-22,landslide,India
23918645,11.3464,76.8076,2016-04-13,mudslide,India
23918623,27.9196,83.8799,2013-07-22,landslide,Nepal
23918652,26.1016,91.6906,2013-05-11,landslide,India
23918629,30.8522,76.991,2010-08-13,landslide,India
23918618,29.1585,79.1464,2014-07-23,rock_fall,India
23918675,29.5829,80.2182,2014-07-28,landslide,India
23918680,28.6809,77.1958,2011-08-27,landslide,India
23918637,27.5798729,91.85672387,2010-11-22,landslide,India
23918683,30.6509,79.0264,2010-08-20,landslide,India
23918657,27.499,87.106,2008-08-29,landslide,Nepal
23918694,25.83762589,93.94633448,2017-06-25,mudslide,India
23918707,32.8363,75.1489,2013-08-06,landslide,India
23918716,32.361087219999995,77.30377644000001,2013-08-15,landslide,India
23918702,27.8519,85.5248,2014-09-25,landslide,Nepal
23918717,31.1263,77.3525,2015-07-26,landslide,India
23918695,28.9,80.87,2008-07-18,landslide,Nepal
23918720,31.0343,78.7248,2013-08-17,landslide,India
23918722,32.737,74.876,2011-08-11,landslide,India
23918723,12.8747,74.9566,2015-07-14,landslide,India
23918743,34.1481,77.6538,2010-08-06,landslide,India
23918730,11.404,76.6952,2015-09-06,rock_fall,India
23918737,32.2241,76.3374,2015-07-31,debris_flow,India
23918742,26.0838,94.564,2013-08-04,landslide,India
23918771,30.2416,78.8996,2011-06-29,landslide,India
23918808,34.3591,73.4689,2012-08-23,landslide,Pakistan
23918786,31.0931,77.1675,2010-07-25,landslide,India
23918774,30.5004,79.3888,2010-09-04,landslide,India
23918816,19.9166,94.3761,2010-10-23,landslide,Myanmar
23918814,24.416,94.0984,2015-08-01,landslide,India
23918824,26.4205,94.9731,2013-08-30,mudslide,India
23918823,33.2359,75.244,2014-02-23,landslide,India
23918829,32.4035,77.5796,2009-09-10,landslide,India
23918835,24.7459,93.4251,2015-08-11,landslide,India
23918832,27.4885,88.4451,2011-06-17,mudslide,India
23918847,26.9149,87.3372,2013-09-06,landslide,Nepal
23918836,25.8782,94.1739,2011-07-01,landslide,India
23918834,34.2116,77.3504,2010-08-06,landslide,India
23918850,25.0318,92.4584,2015-03-19,landslide,India
23918839,27.1695,88.3664,2016-10-15,landslide,India
23918848,31.5593,77.9277,2014-08-26,landslide,India
23918856,28.2798,83.8494,2015-07-30,landslide,Nepal
23918853,28.678,84.2297,2016-04-18,rock_fall,Nepal
23918871,36.2665,74.6006,2014-09-11,landslide,Pakistan
23918867,23.5397,93.3783,2016-07-28,landslide,India
23918857,32.219,78.072,2010-07-07,landslide,India
23918872,26.1049,91.7369,2012-06-25,landslide,India
23918891,28.6881,81.6309,2014-07-27,landslide,Nepal
23918888,33.1213,75.2449,2015-03-05,landslide,India
23918893,29.378,81.3559,2013-06-27,landslide,Nepal
23918898,28.3036,95.4112,2010-09-09,landslide,India
23918896,27.1418,87.7788,2013-06-15,landslide,Nepal
23918900,35.7275,71.7095,2015-02-25,landslide,Pakistan
23918902,15.323,73.974,2008-09-10,rock_fall,India
23918908,25.1555,93.8474,2011-05-31,landslide,India
23918948,27.4191,87.2714,2012-10-01,landslide,Nepal
23918963,21.47819035,91.96737514,2015-09-01,landslide,
23918955,26.048,91.8695,2015-09-05,landslide,India
23918962,24.3599,85.6179,2013-07-27,landslide,India
23918939,36.1512,73.7448,2012-03-20,landslide,Pakistan
23918919,28.4202,84.8996,2015-05-03,landslide,Nepal
23918947,30.3069,78.0169,2013-06-17,landslide,India
23918970,27.7948,84.8566,2010-09-18,landslide,Nepal
23918969,28.5266,83.2765,2015-07-30,landslide,Nepal
23918983,30.638,78.3297,2010-07-06,landslide,India
23918973,28.2974,83.8,2015-06-18,landslide,Nepal
23918991,12.8806,75.0327,2010-11-11,landslide,India
23918992,27.3543,88.6428,2010-05-31,landslide,India
23918996,24.7679,93.4108,2010-10-08,landslide,India
23918997,33.2257,75.6695,2011-03-03,landslide,India
23919008,27.7366,85.3305,2013-05-31,mudslide,Nepal
23919018,27.9604,84.2231,2011-08-14,landslide,Nepal
23919023,35.4784,72.5894,2015-10-27,landslide,Pakistan
23919011,34.0123,77.9988,2012-07-07,landslide,India
23919025,27.9706,83.397,2013-07-22,landslide,Nepal
23919028,30.6539,78.3366,2013-07-26,landslide,India
23919030,25.72,94.6219,2015-08-02,landslide,India
23919032,26.0101,94.5282,2016-07-26,landslide,India
23919048,28.1855,83.6527,2016-07-27,landslide,Nepal
23919047,27.9582,84.2726,2009-07-31,landslide,Nepal
23919043,30.4605,79.4774,2013-07-24,landslide,India
23919044,19.029,73.311,2015-06-22,landslide,India
23919068,25.682,94.1076,2010-10-09,landslide,India
23919062,27.1722,87.0479,2011-07-03,landslide,Nepal
23919099,31.673,76.5338,2013-07-14,landslide,India
23919101,23.7348,92.7187,2015-09-14,landslide,India
23919078,28.172,85.0852,2015-06-25,landslide,Nepal
23919091,27.7757,85.9614,2013-09-09,landslide,Nepal
23919109,22.202,92.2217,2015-02-08,rock_fall,Bangladesh
23919132,22.9,96.48,2008-08-16,landslide,Myanmar
23919133,28.2064,85.575,2015-04-25,landslide,Nepal
23919131,27.8143,85.8315,2010-09-06,landslide,Nepal
23919135,27.5748,91.8644,2016-07-28,landslide,India
23919116,28.6572,82.2345,2011-08-31,landslide,Nepal
23919148,22.9231,96.5016,2008-06-11,landslide,Myanmar
23919115,24.9016,91.8771,2015-06-11,landslide,Bangladesh
23919151,27.7908,84.4783,2015-04-28,rock_fall,Nepal
23919152,29.2385,81.7285,2011-08-14,landslide,Nepal
23919154,14.7812,74.499,2009-10-02,landslide,India
23919168,31.5596,77.1679,2013-07-07,landslide,India
23919180,34.6861,73.1879,2008-04-05,landslide,Pakistan
23919172,25.2193,90.5549,2015-08-19,landslide,India
23919164,28.0081,84.6476,2014-08-15,landslide,Nepal
23919184,28.2719,83.7405,2011-08-19,landslide,Nepal
23919163,25.318,94.0441,2013-08-09,landslide,India
23919185,33.2424,75.2381,2012-02-04,landslide,India
23919158,26.8781,88.2807,2015-07-01,landslide,India
23919200,25.0633,92.8025,2010-06-16,landslide,India
23919207,11.344,76.8691,2013-11-24,rock_fall,India
23919208,36.4628,74.6191,2010-10-07,landslide,Pakistan
23919188,22.3521,91.8151,2013-07-28,landslide,Bangladesh
23919194,30.6935,77.4266,2016-07-26,rock_fall,India
23919211,10.4497,77.5206,2011-10-15,landslide,India
23919217,29.2027,80.5307,2011-08-16,landslide,Nepal
23919220,28.3131,84.9895,2016-09-28,landslide,Nepal
23919219,32.5612,76.1238,2015-03-10,mudslide,India
23919213,25.6703,94.1095,2011-07-11,landslide,India
23919230,27.7713,86.166,2013-07-22,landslide,Nepal
23919233,27.7759,85.8701,2016-10-01,landslide,Nepal
23919227,29.2,81.7,2008-08-27,landslide,Nepal
23919244,12.845,75.66,2008-08-12,landslide,India
23919223,22.0,92.3333,2010-06-15,landslide,Bangladesh
23919243,8.742,76.8902,2009-09-12,landslide,India
23919245,32.6188,75.3504,2011-08-27,landslide,India
23919256,26.8826,88.2806,2015-07-07,landslide,India
23919261,27.0674,89.5615,2010-07-22,landslide,Bhutan
23919268,27.26132994,86.77220558,2011-07-03,landslide,Nepal
23919272,27.5862,80.1306,2011-07-29,landslide,India
23919271,27.2319,88.497,2010-08-26,landslide,India
23919273,32.2934,77.1803,2015-04-03,landslide,India
23919279,29.428,81.28,2008-08-06,landslide,Nepal
23919291,26.7215,95.0283,2010-07-19,landslide,India
23919275,28.9986,94.8885,2012-07-05,landslide,India
23919274,33.1517,75.5464,2008-01-06,landslide,India
23919293,26.8988,87.2773,2013-09-06,landslide,Nepal
23919295,30.3846,78.8371,2010-08-20,landslide,India
23919296,22.1909,92.2135,2015-08-21,landslide,Bangladesh
23919302,30.5589,77.2889,2010-07-25,landslide,India
23919308,23.7365,92.7146,2010-08-06,landslide,India
23919328,27.7185,83.47,2015-08-08,landslide,Nepal
23919323,34.141,74.6568,2015-06-25,mudslide,India
23919314,19.336,73.7793,2016-07-03,rock_fall,India
23919317,33.3307,75.1772,2011-02-24,landslide,India
23919309,27.0502,89.9442,2010-07-21,landslide,Bhutan
23919348,27.7009,86.726,2016-07-07,landslide,Nepal
